Id,Label,timeset,modularity_class,indegree,outdegree,Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
mkmjnnj,mkmjnnj,,25,1,0,1,0.019935,0,0,0,0
SabranYaNafsi,SabranYaNafsi,,9,1,0,1,0.002808,0,0,0,0
Hedj_Vador,Hedj_Vador,,26,1,0,1,0.083867,0,0,0,0
CAF_Online,CAF_Online,,15,1,0,1,0.001721,0,0,0,0
un_know_nn,un_know_nn,,8,1,0,1,0.001721,0,0,0,0
MaghrebiEng,MaghrebiEng,,27,5,0,5,0.164159,0,0,0,0
gaurangparikh22,gaurangparikh22,,27,1,0,1,0.004834,0,0,0,0
Chief_MarshallR,Chief_MarshallR,,13,4,0,4,0.179381,0,0,0,0
loussa11ben,loussa11ben,,26,1,0,1,0.083867,0,0,0,0
AkhOneTeabagpls,AkhOneTeabagpls,,24,5,0,5,0.03395,0,0,0,0
MEBriefing,MEBriefing,,11,1,0,1,0.012813,0,0,0,0
Sean_Ulama,Sean_Ulama,,15,1,0,1,0.001721,0,0,0,0
BilladEarth2,BilladEarth2,,27,1,0,1,0.007543,0,0,0,0
Fisebilillah9,Fisebilillah9,,3,1,0,1,0.001721,0,0,0,0
MaghrebiBPM,MaghrebiBPM,,8,1,0,1,0.007879,0,0,0,0
Abu_Air_Craft1,Abu_Air_Craft1,,6,1,0,1,0.033913,0,0,0,0
todayszamancom,todayszamancom,,26,1,0,1,0.083867,0,0,0,0
CTStudies,CTStudies,,23,1,0,1,0.166677,0,0,0,0
MSchroeder77,MSchroeder77,,13,1,0,1,0.001721,0,0,0,0
TerrorLogsInc,TerrorLogsInc,,21,1,0,1,0.070325,0,0,0,0
Edele1900,Edele1900,,11,1,0,1,0.012813,0,0,0,0
dnanmhmd51_51,dnanmhmd51_51,,19,1,0,1,0.018083,0,0,0,0
UmmAysha20___,UmmAysha20___,,5,1,0,1,0.002808,0,0,0,0
OoOHarray,OoOHarray,,3,1,0,1,0.002808,0,0,0,0
ecentauri,ecentauri,,2,1,0,1,0.001721,0,0,0,0
q_qkmn,q_qkmn,,2,1,0,1,0.001721,0,0,0,0
KingleedrdAli,KingleedrdAli,,23,1,0,1,0.166677,0,0,0,0
wayff44rer,wayff44rer,,13,1,5,6,0.001721,1,1,1,0
furcoisorin,furcoisorin,,3,1,0,1,0.001721,0,0,0,0
CXaafada2,CXaafada2,,28,1,53,54,0.006053,1,1,1,0.00026
Saym3s,Saym3s,,9,1,0,1,0.002808,0,0,0,0
CXafada5,CXafada5,,20,1,0,1,0.006053,0,0,0,0
WW3ISkoming,WW3ISkoming,,23,1,0,1,0.166677,0,0,0,0
1FingerTawheed_,1FingerTawheed_,,20,1,0,1,0.006053,0,0,0,0
JoinISNation102,JoinISNation102,,6,1,17,18,0.002808,7,0.25576,0.294321,0
KhilafaRashida,KhilafaRashida,,6,3,0,3,0.04216,0,0,0,0
nasseralfahad0كما,nasseralfahad0كما,,3,1,0,1,0.001721,0,0,0,0
reportingLibya,reportingLibya,,24,1,0,1,0.003412,0,0,0,0
MuslimFromChina,MuslimFromChina,,13,1,0,1,0.001721,0,0,0,0
thompwalker,thompwalker,,24,1,0,1,0.002808,0,0,0,0
BBCBreaking,BBCBreaking,,6,1,0,1,0.033913,0,0,0,0
TheRealBTL,TheRealBTL,,25,7,0,7,0.443721,0,0,0,0
JKhashoggi,JKhashoggi,,23,1,0,1,0.166677,0,0,0,0
BaqiyahWitness,BaqiyahWitness,,26,1,0,1,0.083867,0,0,0,0
Um_uras,Um_uras,,7,1,0,1,0.034342,0,0,0,0
abushiziy,abushiziy,,26,1,0,1,0.083867,0,0,0,0
Khalidi4sham_,Khalidi4sham_,,10,1,0,1,0.001721,0,0,0,0
islamic_front,islamic_front,,14,1,0,1,0.024734,0,0,0,0
Abu_mahmoud13,Abu_mahmoud13,,14,1,0,1,0.024734,0,0,0,0
MailOnline,MailOnline,,27,4,0,4,0.171839,0,0,0,0
Aishakhansa1,Aishakhansa1,,22,1,0,1,0.004981,0,0,0,0
The_NewArab,The_NewArab,,11,2,0,2,0.09668,0,0,0,0
Navsteva,Navsteva,,7,1,0,1,0.034342,0,0,0,0
Urwatul_Wuthqa,Urwatul_Wuthqa,,19,1,0,1,0.018083,0,0,0,0
o0_o3,o0_o3,,19,4,0,4,0.212054,0,0,0,0
JDK_SV1990,JDK_SV1990,,11,1,0,1,0.012813,0,0,0,0
AfriqBin,AfriqBin,,8,1,0,1,0.001721,0,0,0,0
IntlCrimCourt,IntlCrimCourt,,20,1,0,1,0.003153,0,0,0,0
Ahlu_Ribaat,Ahlu_Ribaat,,26,1,0,1,0.083867,0,0,0,0
thedayct,thedayct,,6,1,0,1,0.033913,0,0,0,0
s_reader21,s_reader21,,27,1,0,1,0.004834,0,0,0,0
Abu_Laptop47,Abu_Laptop47,,20,1,0,1,0.003153,0,0,0,0
QalaatAlMudiq,QalaatAlMudiq,,21,1,0,1,0.070325,0,0,0,0
irqjmjmt,irqjmjmt,,8,2,0,2,0.010687,0,0,0,0
po_,po_,,7,1,0,1,0.090381,0,0,0,0
CNN,CNN,,20,4,0,4,0.02523,0,0,0,0
Newsweek,Newsweek,,13,1,0,1,0.037914,0,0,0,0
Eire_QC,Eire_QC,,24,1,0,1,0.003412,0,0,0,0
ChcIL_,ChcIL_,,26,1,0,1,0.083867,0,0,0,0
arflon128,arflon128,,27,1,0,1,0.004834,0,0,0,0
dazeli_2,dazeli_2,,27,1,0,1,0.007033,0,0,0,0
issuing_charges,issuing_charges,,14,1,0,1,0.029711,0,0,0,0
syrmukhabarat,syrmukhabarat,,23,4,0,4,0.122794,0,0,0,0
_DavidThomson,_DavidThomson,,25,3,0,3,0.15489,0,0,0,0
PatMegahan,PatMegahan,,11,1,0,1,0.012813,0,0,0,0
50W30,50W30,,10,1,0,1,0.001721,0,0,0,0
al_Ishaq_,al_Ishaq_,,19,1,0,1,0.018083,0,0,0,0
riskstaff,riskstaff,,21,1,0,1,0.070325,0,0,0,0
herepassingby,herepassingby,,13,1,0,1,0.06556,0,0,0,0
mahfujhindi,mahfujhindi,,14,2,0,2,0.026598,0,0,0,0
djamel_mazi,djamel_mazi,,13,1,0,1,0.046761,0,0,0,0
JAlbequw,JAlbequw,,20,2,0,2,0.091253,0,0,0,0
ansarakhilafa,ansarakhilafa,,20,1,13,14,0.012813,6,0.289882,0.316206,0.000057
Du3aa_E,Du3aa_E,,27,1,0,1,0.004834,0,0,0,0
ridvan_memishi,ridvan_memishi,,28,2,0,2,0.021283,0,0,0,0
hassinaouch,hassinaouch,,23,1,0,1,0.166677,0,0,0,0
Battar_English,Battar_English,,5,1,3,4,0.002808,1,1,1,0
AnisseAlmansour,AnisseAlmansour,,26,1,0,1,0.083867,0,0,0,0
ibnjabal740,ibnjabal740,,14,1,0,1,0.024877,0,0,0,0
VegetaMoustache,VegetaMoustache,,26,1,0,1,0.083867,0,0,0,0
prince_Sam_11,prince_Sam_11,,13,1,0,1,0.037914,0,0,0,0
hasan9ali,hasan9ali,,14,4,0,4,0.169493,0,0,0,0
AssetSourceApp,AssetSourceApp,,27,4,0,4,0.026982,0,0,0,0
Companions01,Companions01,,2,1,0,1,0.002567,0,0,0,0
_LowkeyRT21,_LowkeyRT21,,2,1,0,1,0.001721,0,0,0,0
212lovelyflower,212lovelyflower,,20,1,0,1,0.006053,0,0,0,0
SPIEGELONLINE,SPIEGELONLINE,,15,1,0,1,0.001721,0,0,0,0
_Layaall,_Layaall,,14,1,0,1,0.024877,0,0,0,0
_UmmSayfullah_,_UmmSayfullah_,,28,1,0,1,0.003199,0,0,0,0
ismailmahsud,ismailmahsud,,27,3,46,49,0.023769,7,0.259558,0.303997,0.000118
arabianofelix,arabianofelix,,26,1,0,1,0.083867,0,0,0,0
BintLucy,BintLucy,,20,2,0,2,0.017188,0,0,0,0
indiatoday,indiatoday,,27,1,0,1,0.004834,0,0,0,0
AlamrikiOmar,AlamrikiOmar,,19,5,0,5,0.214616,0,0,0,0
Str4nnnger80,Str4nnnger80,,8,3,0,3,0.01563,0,0,0,0
bob_qa_turner,bob_qa_turner,,2,1,0,1,0.001721,0,0,0,0
wattebre,wattebre,,26,1,0,1,0.083867,0,0,0,0
mriih_kun,mriih_kun,,13,1,0,1,0.046761,0,0,0,0
wwwatan,wwwatan,,3,1,0,1,0.001721,0,0,0,0
ummimujahid1,ummimujahid1,,20,1,0,1,0.006053,0,0,0,0
Twitter,Twitter,,17,3,0,3,0.234804,0,0,0,0
muhammad1187,muhammad1187,,3,1,0,1,0.001721,0,0,0,0
AfghanRace,AfghanRace,,8,1,0,1,0.001721,0,0,0,0
AlSahrawiya4,AlSahrawiya4,,21,1,0,1,0.002808,0,0,0,0
AllanANawal,AllanANawal,,15,1,0,1,0.001721,0,0,0,0
AkEl_Saruman,AkEl_Saruman,,24,3,0,3,0.260471,0,0,0,0
AbuHaleema164,AbuHaleema164,,6,1,0,1,0.002808,0,0,0,0
_Muslimah_229,_Muslimah_229,,2,1,0,1,0.001721,0,0,0,0
ggmm1g,ggmm1g,,23,1,0,1,0.021171,0,0,0,0
BNONews,BNONews,,24,2,0,2,0.093794,0,0,0,0
urfe_jan,urfe_jan,,27,1,0,1,0.004834,0,0,0,0
3bdUlkaed6r,3bdUlkaed6r,,5,1,0,1,0.002808,0,0,0,0
HadjSarrasins,HadjSarrasins,,26,1,0,1,0.083867,0,0,0,0
DpLm5,DpLm5,,23,1,0,1,0.166677,0,0,0,0
06230550_IS,06230550_IS,,8,0,46,46,0,2,0.828571,0.896552,0
johnbatt8,johnbatt8,,23,1,0,1,0.166677,0,0,0,0
alqatil26,alqatil26,,27,1,0,1,0.004834,0,0,0,0
bakiyatatamad,bakiyatatamad,,4,1,0,1,0.001721,0,0,0,0
HeartHasStereo,HeartHasStereo,,19,3,0,3,0.122322,0,0,0,0
MF553klashi,MF553klashi,,11,1,0,1,0.012813,0,0,0,0
OliverNorthFNC,OliverNorthFNC,,6,1,0,1,0.033913,0,0,0,0
alamriki_omar,alamriki_omar,,24,8,0,8,0.137888,0,0,0,0
NewsStream_,NewsStream_,,21,1,0,1,0.070325,0,0,0,0
hamzayusuf,hamzayusuf,,10,1,0,1,0.001721,0,0,0,0
UmmLina5,UmmLina5,,20,1,0,1,0.003153,0,0,0,0
WilayatBarkah,WilayatBarkah,,28,1,0,1,0.003199,0,0,0,0
rana534,rana534,,8,1,0,1,0.002808,0,0,0,0
DanielWickham93,DanielWickham93,,6,1,0,1,0.033913,0,0,0,0
tchamskouun,tchamskouun,,28,1,0,1,0.003199,0,0,0,0
striverer,striverer,,21,5,0,5,0.112829,0,0,0,0
Al_maqalaat10,Al_maqalaat10,,24,1,0,1,0.003412,0,0,0,0
balkhi_a,balkhi_a,,24,1,0,1,0.003412,0,0,0,0
Meynoor_Crown,Meynoor_Crown,,13,1,0,1,0.026207,0,0,0,0
Scholarsofhaq7,Scholarsofhaq7,,20,2,0,2,0.008861,0,0,0,0
enchuous,enchuous,,27,1,0,1,0.004834,0,0,0,0
UnFazedUkht,UnFazedUkht,,25,1,0,1,0.002808,0,0,0,0
mahatmadeen3237,mahatmadeen3237,,6,1,0,1,0.033913,0,0,0,0
dabiqsweets4_it,dabiqsweets4_it,,8,1,0,1,0.007879,0,0,0,0
altarefe_en,altarefe_en,,27,1,0,1,0.004834,0,0,0,0
Ujk7428,Ujk7428,,17,1,0,1,0.001721,0,0,0,0
Jazrawi_Aden,Jazrawi_Aden,,20,4,0,4,0.041695,0,0,0,0
saj_pakpassion,saj_pakpassion,,27,1,0,1,0.004834,0,0,0,0
iklekishi,iklekishi,,6,1,0,1,0.033913,0,0,0,0
DamianCruz_,DamianCruz_,,21,1,0,1,0.010046,0,0,0,0
sabahjaan,sabahjaan,,27,1,0,1,0.004834,0,0,0,0
OrientNewsEn,OrientNewsEn,,24,2,0,2,0.087279,0,0,0,0
oMuslimaho,oMuslimaho,,8,1,0,1,0.002808,0,0,0,0
8th_Crusade,8th_Crusade,,21,2,0,2,0.073737,0,0,0,0
cadowgaga_garo,cadowgaga_garo,,13,2,0,2,0.051084,0,0,0,0
AbuHanzalah2,AbuHanzalah2,,15,1,0,1,0.001721,0,0,0,0
nvQd6ycFUcbACiq,nvQd6ycFUcbACiq,,11,2,0,2,0.012618,0,0,0,0
Shams_Ifriqi,Shams_Ifriqi,,28,1,0,1,0.003199,0,0,0,0
UNESCO,UNESCO,,8,3,0,3,0.139047,0,0,0,0
HafydaAldawla,HafydaAldawla,,21,1,0,1,0.002808,0,0,0,0
EU_Interpol,EU_Interpol,,13,1,0,1,0.001721,0,0,0,0
Hasakahadam6,Hasakahadam6,,21,1,0,1,0.070325,0,0,0,0
netzpolitik,netzpolitik,,15,1,0,1,0.001721,0,0,0,0
abuJayyid1,abuJayyid1,,10,1,0,1,0.001721,0,0,0,0
scholarsofhaqm,scholarsofhaqm,,8,1,0,1,0.001721,0,0,0,0
canaanitelord,canaanitelord,,23,1,0,1,0.166677,0,0,0,0
benichoujamal1,benichoujamal1,,20,1,0,1,0.004386,0,0,0,0
the_muwahhid,the_muwahhid,,27,1,0,1,0.004834,0,0,0,0
FredericJacobs,FredericJacobs,,25,2,0,2,0.09026,0,0,0,0
TheHourIsNear4,TheHourIsNear4,,8,6,0,6,0.082794,0,0,0,0
HuzFuz,HuzFuz,,9,1,0,1,0.002808,0,0,0,0
Nutsflipped_z_1,Nutsflipped_z_1,,3,1,0,1,0.001721,0,0,0,0
atruaz181,atruaz181,,25,1,0,1,0.001721,0,0,0,0
DavidJo44018987,DavidJo44018987,,7,1,0,1,0.165638,0,0,0,0
TheSyriaPulse,TheSyriaPulse,,26,1,0,1,0.083867,0,0,0,0
FehmiAlTurki,FehmiAlTurki,,25,3,0,3,0.091509,0,0,0,0
dieinurage309,dieinurage309,,22,1,0,1,0.004981,0,0,0,0
boerneaj,boerneaj,,23,1,0,1,0.166677,0,0,0,0
ansdaolaah,ansdaolaah,,20,1,0,1,0.004386,0,0,0,0
nasertamimi,nasertamimi,,25,7,0,7,0.368373,0,0,0,0
WarReporter1,WarReporter1,,21,22,296,318,0.391807,5,0.393373,0.478459,0.003253
H,H,,28,1,0,1,0.003894,0,0,0,0
Frankie13976396,Frankie13976396,,22,2,0,2,0.007789,0,0,0,0
_ResilientUkht,_ResilientUkht,,2,1,0,1,0.001721,0,0,0,0
BosnianHistory,BosnianHistory,,25,1,0,1,0.026466,0,0,0,0
kIakishini5,kIakishini5,,13,2,8,10,0.054586,7,0.25651,0.282221,0.000235
khawrijwitness,khawrijwitness,,10,1,0,1,0.001721,0,0,0,0
AdjaMessaoud,AdjaMessaoud,,3,1,0,1,0.001721,0,0,0,0
RFI,RFI,,26,1,0,1,0.083867,0,0,0,0
AlMuhajiroun2,AlMuhajiroun2,,22,1,0,1,0.004981,0,0,0,0
TerrorWatchG,TerrorWatchG,,3,2,0,2,0.005979,0,0,0,0
Health,Health,,11,1,0,1,0.012813,0,0,0,0
shereenaqazi,shereenaqazi,,24,1,0,1,0.003412,0,0,0,0
Haqq_Witness,Haqq_Witness,,25,1,0,1,0.002808,0,0,0,0
Shooter19681,Shooter19681,,15,1,0,1,0.001721,0,0,0,0
CleverBeth_,CleverBeth_,,21,1,0,1,0.070325,0,0,0,0
Mediapart,Mediapart,,26,1,0,1,0.083867,0,0,0,0
lostinspace_5,lostinspace_5,,26,1,0,1,0.083867,0,0,0,0
AsebAlRasWenak,AsebAlRasWenak,,26,1,0,1,0.083867,0,0,0,0
muslim3un,muslim3un,,28,3,0,3,0.008423,0,0,0,0
xaaajiga,xaaajiga,,28,1,0,1,0.003199,0,0,0,0
izthewiz0,izthewiz0,,21,1,0,1,0.070325,0,0,0,0
Slamiste68,Slamiste68,,25,1,0,1,0.026466,0,0,0,0
polder_mujaahid,polder_mujaahid,,10,1,0,1,0.001721,0,0,0,0
Derinkuvvet,Derinkuvvet,,7,1,0,1,0.090381,0,0,0,0
siftorias,siftorias,,23,1,0,1,0.166677,0,0,0,0
TweetsNature,TweetsNature,,23,1,0,1,0.166677,0,0,0,0
kchoudhrey,kchoudhrey,,23,1,0,1,0.166677,0,0,0,0
Mohammedel76,Mohammedel76,,7,1,0,1,0.090381,0,0,0,0
KeNt_977,KeNt_977,,23,1,0,1,0.166677,0,0,0,0
Arab_parachute,Arab_parachute,,25,3,0,3,0.117719,0,0,0,0
umar_khurasani,umar_khurasani,,6,4,0,4,0.025765,0,0,0,0
Miirwais,Miirwais,,13,3,0,3,0.051894,0,0,0,0
Met_1s,Met_1s,,11,1,0,1,0.012813,0,0,0,0
afran_kha,afran_kha,,8,1,0,1,0.001721,0,0,0,0
Jazrawi_Jamal,Jazrawi_Jamal,,19,2,0,2,0.023914,0,0,0,0
NaziaAngel1993,NaziaAngel1993,,17,2,0,2,0.003442,0,0,0,0
FreeingSyria,FreeingSyria,,7,1,0,1,0.090381,0,0,0,0
BakrQ,BakrQ,,23,1,0,1,0.166677,0,0,0,0
MixedRaceAkh,MixedRaceAkh,,20,1,0,1,0.003153,0,0,0,0
CNNI,CNNI,,11,1,0,1,0.012813,0,0,0,0
abuayisha102,abuayisha102,,9,1,6,7,0.002808,2,0.541667,0.576923,0
DawahAkh2,DawahAkh2,,10,1,0,1,0.001721,0,0,0,0
WeaboIsNEET,WeaboIsNEET,,21,4,0,4,0.145856,0,0,0,0
BintRose33,BintRose33,,5,1,0,1,0.002808,0,0,0,0
oryxspioenkop,oryxspioenkop,,21,8,0,8,0.269918,0,0,0,0
ChathamHouse,ChathamHouse,,26,1,0,1,0.083867,0,0,0,0
_Inghimasi_,_Inghimasi_,,8,1,0,1,0.001721,0,0,0,0
MikesaxtonW,MikesaxtonW,,11,1,0,1,0.012813,0,0,0,0
AmericanJewry,AmericanJewry,,19,1,0,1,0.018083,0,0,0,0
VentiloMorocco,VentiloMorocco,,26,1,0,1,0.083867,0,0,0,0
lionerr20,lionerr20,,15,1,0,1,0.001721,0,0,0,0
Pritt,Pritt,,19,1,0,1,0.011101,0,0,0,0
Jaish_AlNassr,Jaish_AlNassr,,7,1,0,1,0.090381,0,0,0,0
MarwanGassami,MarwanGassami,,20,1,0,1,0.007386,0,0,0,0
czjihad,czjihad,,17,1,0,1,0.004459,0,0,0,0
SOONSOON589,SOONSOON589,,24,1,0,1,0.003412,0,0,0,0
CT_Analysis,CT_Analysis,,23,1,0,1,0.166677,0,0,0,0
lotusbottom110,lotusbottom110,,17,1,0,1,0.001721,0,0,0,0
GKJoe,GKJoe,,11,1,0,1,0.012813,0,0,0,0
cadangan20pc,cadangan20pc,,6,1,0,1,0.033913,0,0,0,0
Kronykal,Kronykal,,8,1,0,1,0.036647,0,0,0,0
alexwardb,alexwardb,,11,1,0,1,0.012813,0,0,0,0
zaidbenjamin,zaidbenjamin,,19,4,0,4,0.116464,0,0,0,0
afpfr,afpfr,,26,1,0,1,0.083867,0,0,0,0
UnknownEye7,UnknownEye7,,8,2,0,2,0.073133,0,0,0,0
bd__news,bd__news,,15,1,0,1,0.001721,0,0,0,0
_lonely_dessert,_lonely_dessert,,8,1,0,1,0.001721,0,0,0,0
00Rebel_Umm,00Rebel_Umm,,21,1,0,1,0.002976,0,0,0,0
Reuters,Reuters,,15,10,0,10,0.463906,0,0,0,0
BlogsofWar,BlogsofWar,,13,3,0,3,0.125194,0,0,0,0
thecricketcouch,thecricketcouch,,27,1,0,1,0.004834,0,0,0,0
Augiedamous,Augiedamous,,23,1,0,1,0.166677,0,0,0,0
p_vanostaeyen,p_vanostaeyen,,14,13,0,13,0.562855,0,0,0,0
Abou_Zayn,Abou_Zayn,,26,1,0,1,0.083867,0,0,0,0
Akhmad_John,Akhmad_John,,3,1,0,1,0.001721,0,0,0,0
WAR,WAR,,7,1,0,1,0.090381,0,0,0,0
SNRaja_,SNRaja_,,27,1,0,1,0.004834,0,0,0,0
nbbrk,nbbrk,,21,1,0,1,0.070325,0,0,0,0
Bint_Gharib99,Bint_Gharib99,,20,1,0,1,0.006053,0,0,0,0
Bnt167Roses,Bnt167Roses,,21,1,0,1,0.010046,0,0,0,0
ummSalma38,ummSalma38,,28,1,0,1,0.003199,0,0,0,0
gfxgfxgfxgfx,gfxgfxgfxgfx,,23,1,0,1,0.166677,0,0,0,0
lNSlDEWAR,lNSlDEWAR,,7,5,42,47,0.204759,7,0.256994,0.30109,0.000069
NewYorker,NewYorker,,11,1,0,1,0.012813,0,0,0,0
Chinja_Kafiir,Chinja_Kafiir,,22,1,0,1,0.004981,0,0,0,0
oritperlov,oritperlov,,23,1,0,1,0.166677,0,0,0,0
alqatil24,alqatil24,,28,1,0,1,0.003199,0,0,0,0
DrZuhdiJasser,DrZuhdiJasser,,11,1,0,1,0.012813,0,0,0,0
AbuHaleema156,AbuHaleema156,,25,1,0,1,0.002808,0,0,0,0
MohammadiRashid,MohammadiRashid,,8,1,0,1,0.002808,0,0,0,0
a1bint,a1bint,,24,1,0,1,0.003412,0,0,0,0
IraqSurveys,IraqSurveys,,25,11,0,11,0.524546,0,0,0,0
Aba_M0hammed,Aba_M0hammed,,10,1,0,1,0.001721,0,0,0,0
Stevedavis1924,Stevedavis1924,,21,1,0,1,0.070325,0,0,0,0
YouTube,YouTube,,8,4,0,4,0.188782,0,0,0,0
lmgaveriaux,lmgaveriaux,,26,1,0,1,0.083867,0,0,0,0
samykamkar,samykamkar,,21,1,0,1,0.070325,0,0,0,0
syriahr,syriahr,,7,3,0,3,0.128136,0,0,0,0
nhenin75,nhenin75,,14,1,0,1,0.024734,0,0,0,0
itele,itele,,13,2,0,2,0.130628,0,0,0,0
5629haqq,5629haqq,,20,1,0,1,0.003153,0,0,0,0
AdamHasakah7,AdamHasakah7,,27,2,0,2,0.075159,0,0,0,0
Ms_Rossa_1,Ms_Rossa_1,,2,1,0,1,0.002567,0,0,0,0
MiddleEastEyeFr,MiddleEastEyeFr,,26,1,0,1,0.083867,0,0,0,0
iislamic03,iislamic03,,15,1,0,1,0.001721,0,0,0,0
AhmedTeller,AhmedTeller,,20,1,0,1,0.006053,0,0,0,0
oobaida_8793,oobaida_8793,,13,1,0,1,0.046761,0,0,0,0
Alwala_bara,Alwala_bara,,20,1,61,62,0.004834,6,0.291856,0.33239,0.00026
Bani_Omaia,Bani_Omaia,,23,1,0,1,0.166677,0,0,0,0
update_my_info,update_my_info,,5,1,0,1,0.001721,0,0,0,0
AnakSabil_,AnakSabil_,,2,1,0,1,0.002567,0,0,0,0
AtheistInformer,AtheistInformer,,11,1,0,1,0.012813,0,0,0,0
StreamLeak,StreamLeak,,13,1,0,1,0.001721,0,0,0,0
yurybarmin,yurybarmin,,14,2,0,2,0.028147,0,0,0,0
YusuF222444,YusuF222444,,13,1,0,1,0.041773,0,0,0,0
dtim21,dtim21,,23,1,0,1,0.166677,0,0,0,0
jazrawi_alrai,jazrawi_alrai,,2,1,0,1,0.001721,0,0,0,0
CoolDabiq5,CoolDabiq5,,11,2,0,2,0.078374,0,0,0,0
EnverEvlaki,EnverEvlaki,,3,1,0,1,0.001721,0,0,0,0
QIY,QIY,,28,1,0,1,0.003894,0,0,0,0
AlKurdi015,AlKurdi015,,23,1,0,1,0.166677,0,0,0,0
justice_kashur1,justice_kashur1,,27,1,0,1,0.004834,0,0,0,0
AbuHajar1437,AbuHajar1437,,3,1,0,1,0.001721,0,0,0,0
BI_contributors,BI_contributors,,6,2,0,2,0.046726,0,0,0,0
CrypticLion1,CrypticLion1,,13,1,0,1,0.06556,0,0,0,0
ScottShaneNYT,ScottShaneNYT,,13,1,0,1,0.001721,0,0,0,0
samL_isaac,samL_isaac,,23,1,0,1,0.166677,0,0,0,0
Jallaadism,Jallaadism,,13,1,0,1,0.06556,0,0,0,0
vvanwilgenburg,vvanwilgenburg,,7,6,0,6,0.390453,0,0,0,0
irtizaimran,irtizaimran,,24,1,0,1,0.003412,0,0,0,0
hrw,hrw,,13,1,0,1,0.046761,0,0,0,0
dumuzi1969,dumuzi1969,,7,1,0,1,0.090381,0,0,0,0
rahel_____12,rahel_____12,,25,1,0,1,0.002808,0,0,0,0
gerfingerpoken,gerfingerpoken,,11,1,0,1,0.012813,0,0,0,0
ReutersWorld,ReutersWorld,,6,11,0,11,0.335296,0,0,0,0
TheFactsBook,TheFactsBook,,27,1,0,1,0.007543,0,0,0,0
IsraelBreaking,IsraelBreaking,,7,1,0,1,0.090381,0,0,0,0
TalalAlhaj,TalalAlhaj,,3,1,0,1,0.002808,0,0,0,0
Newslnfo,Newslnfo,,2,5,0,5,0.099446,0,0,0,0
IffetRafeeq,IffetRafeeq,,10,1,0,1,0.001721,0,0,0,0
Free_Media_Hub2,Free_Media_Hub2,,24,1,0,1,0.003412,0,0,0,0
abdulmatin_XIII,abdulmatin_XIII,,20,1,0,1,0.006053,0,0,0,0
eastchristians,eastchristians,,8,1,0,1,0.002808,0,0,0,0
JanitorLe,JanitorLe,,26,1,0,1,0.083867,0,0,0,0
Usood_Ul_Qitaal,Usood_Ul_Qitaal,,9,1,0,1,0.002808,0,0,0,0
incitefear,incitefear,,15,1,0,1,0.001721,0,0,0,0
1Ak187,1Ak187,,19,1,0,1,0.018533,0,0,0,0
dread_muslem,dread_muslem,,10,1,0,1,0.001721,0,0,0,0
xissyi,xissyi,,25,1,0,1,0.001721,0,0,0,0
5x5waqqas,5x5waqqas,,13,1,0,1,0.046761,0,0,0,0
sultanalzabni,sultanalzabni,,3,1,0,1,0.001721,0,0,0,0
IbnKashmir_,IbnKashmir_,,8,1,121,122,0.002808,6,0.349453,0.406545,0
darulhijrateyni,darulhijrateyni,,27,1,23,24,0.033913,5,0.332998,0.365558,0.000927
Keutelt,Keutelt,,11,1,0,1,0.012813,0,0,0,0
The_Jihadi,The_Jihadi,,19,1,0,1,0.018083,0,0,0,0
jjjjj105dd,jjjjj105dd,,20,1,0,1,0.007386,0,0,0,0
abuayisha28,abuayisha28,,11,1,0,1,0.012813,0,0,0,0
Syrianvictims,Syrianvictims,,23,1,0,1,0.166677,0,0,0,0
patriaomuerte__,patriaomuerte__,,26,1,0,1,0.083867,0,0,0,0
SaqrQuraysh11,SaqrQuraysh11,,13,1,0,1,0.046761,0,0,0,0
fafadelaforet,fafadelaforet,,11,1,0,1,0.012813,0,0,0,0
SkydyB,SkydyB,,26,1,0,1,0.083867,0,0,0,0
loveangel412,loveangel412,,25,1,0,1,0.026466,0,0,0,0
Q7_TC,Q7_TC,,13,1,0,1,0.011192,0,0,0,0
cjwerleman,cjwerleman,,27,1,0,1,0.004834,0,0,0,0
mhyaoui764,mhyaoui764,,26,1,0,1,0.083867,0,0,0,0
the_global_kmr,the_global_kmr,,27,1,0,1,0.004834,0,0,0,0
7ulo2,7ulo2,,21,1,0,1,0.070325,0,0,0,0
AJpeoplepower,AJpeoplepower,,26,1,0,1,0.083867,0,0,0,0
EPlC22,EPlC22,,21,3,0,3,0.020934,0,0,0,0
FSATruth,FSATruth,,24,2,0,2,0.093794,0,0,0,0
Abu_Q_14,Abu_Q_14,,15,1,0,1,0.001721,0,0,0,0
RahaafH,RahaafH,,26,1,0,1,0.083867,0,0,0,0
mutludc,mutludc,,7,2,0,2,0.332314,0,0,0,0
J0SEPHST4LIN,J0SEPHST4LIN,,17,1,0,1,0.003894,0,0,0,0
hussein_mujahi2,hussein_mujahi2,,13,1,0,1,0.011192,0,0,0,0
IslamicPicQuote,IslamicPicQuote,,9,1,0,1,0.002808,0,0,0,0
abuayisha108,abuayisha108,,8,0,33,33,0,6,0.285575,0.319969,0
al_nusra,al_nusra,,3,1,14,15,0.002808,1,1,1,0
HerrMuslim,HerrMuslim,,7,1,0,1,0.034342,0,0,0,0
NaserElDawla,NaserElDawla,,20,2,0,2,0.041299,0,0,0,0
